[0, 3, 0, 3, 2, 1, 1]
[0, 1, 0, 1, 2, 3, 3]
[3, 0, 0, 2, 1, 2, 1]
[3, 2, 1, 0, 1, 3, 0]
[1, 1, 0, 2, 0, 3, 2]
[3, 0, 2, 1, 0, 2, 1]
[0, 3, 2, 3, 0, 2, 1]
[1, 1, 0, 3, 2, 3, 0]
[3, 2, 0, 0, 3, 2, 1]
[1, 3, 0, 3, 0, 2, 2]
[3, 2, 0, 1, 1, 0, 2]
[2, 3, 2, 1, 3, 0, 0]
[0, 2, 3, 2, 1, 1, 0]
[1, 2, 0, 2, 1, 0, 3]
[1, 0, 2, 3, 0, 2, 1]
[1, 3, 0, 2, 2, 0, 1]
[3, 3, 0, 0, 1, 1, 2]
[2, 1, 1, 3, 3, 0, 0]
[2, 0, 3, 2, 0, 1, 1]
[2, 1, 2, 1, 0, 3, 0]
[1, 2, 0, 3, 2, 1, 0]
[1, 2, 2, 0, 0, 1, 3]
[0, 2, 1, 0, 2, 1, 3]
[0, 1, 0, 3, 2, 2, 1]
[3, 2, 0, 1, 2, 0, 1]
[0, 2, 3, 2, 1, 3, 0]
[3, 2, 1, 2, 1, 0, 0]
[2, 0, 3, 2, 0, 1, 3]
[1, 3, 2, 0, 2, 0, 3]
[1, 2, 0, 2, 3, 0, 1]
[1, 0, 3, 0, 2, 1, 2]
[2, 0, 1, 0, 2, 1, 3]
[0, 1, 3, 0, 2, 2, 1]
[0, 2, 1, 1, 2, 3, 0]
[2, 3, 0, 1, 1, 2, 0]
[2, 1, 2, 1, 0, 0, 3]
[3, 2, 1, 0, 0, 1, 3]
[0, 2, 2, 1, 1, 3, 0]
[2, 1, 1, 2, 0, 3, 0]
[0, 0, 1, 2, 1, 2, 3]
[0, 0, 3, 2, 1, 1, 2]
[1, 0, 1, 0, 2, 3, 2]
[0, 3, 2, 2, 1, 0, 1]
[0, 1, 1, 2, 3, 3, 0]
[0, 1, 0, 3, 3, 2, 1]
[1, 2, 0, 0, 3, 3, 2]
[3, 0, 1, 2, 0, 1, 2]
[0, 1, 3, 0, 1, 2, 2]
[0, 1, 1, 0, 2, 2, 3]
[2, 1, 2, 3, 0, 1, 0]
[2, 0, 0, 2, 1, 3, 3]
[2, 2, 3, 0, 0, 1, 1]
[2, 1, 1, 3, 0, 2, 0]
[0, 1, 1, 0, 2, 2, 3]
[2, 0, 3, 0, 2, 1, 3]
[0, 2, 1, 1, 2, 0, 3]
[1, 3, 0, 3, 0, 2, 2]
[2, 1, 3, 0, 2, 3, 0]
[2, 0, 0, 3, 2, 1, 1]
[2, 3, 2, 1, 0, 0, 1]
[2, 0, 1, 1, 3, 0, 2]
[1, 3, 0, 1, 0, 2, 3]
[2, 3, 3, 2, 1, 0, 0]
[1, 3, 3, 0, 2, 0, 2]
[1, 0, 2, 2, 1, 0, 3]
[1, 2, 0, 3, 0, 2, 1]
[1, 0, 2, 0, 3, 3, 2]
[0, 1, 0, 3, 3, 2, 2]
[1, 2, 3, 2, 3, 0, 0]
[2, 0, 1, 2, 1, 0, 3]
[0, 3, 0, 1, 2, 1, 2]
[0, 0, 1, 2, 3, 2, 3]
[3, 0, 1, 1, 2, 3, 0]
[1, 1, 2, 2, 3, 0, 0]
[1, 2, 2, 3, 0, 0, 1]
[3, 0, 0, 2, 1, 3, 2]
[0, 2, 1, 0, 3, 2, 1]
[2, 3, 2, 3, 0, 1, 0]
[2, 1, 0, 0, 1, 3, 2]
[2, 1, 3, 0, 1, 2, 0]
=====================================================================
Szabad noverek per nap:
[37, 37, 38, 37, 37, 37, 37]
Szabad napok per nover:
[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
=====================================================================
Delelott dolgoznak:
[34, 31, 31, 31, 37, 32, 32]
Delutan dolgoznak:
[37, 36, 31, 35, 35, 31, 31]
Ejjel dolgoznak:
[22, 26, 30, 27, 21, 30, 30]
=====================================================================
